Month Lines-Added Lines-Deleted Path
Dec-2019:Jan-2020 6 2 packages/react-reconciler/src/ReactFiberRoot.js
Dec-2019:Jan-2020 4 9 packages/react-reconciler/src/ReactFiberStack.js
Dec-2019:Jan-2020 1 0 packages/react-reconciler/src/ReactFiberSuspenseComponent.js
Dec-2019:Jan-2020 7 7 packages/react-reconciler/src/ReactFiberThrow.js
Dec-2019:Jan-2020 10 10 packages/react-reconciler/src/ReactFiberTreeReflection.js
Dec-2019:Jan-2020 28 39 packages/react-reconciler/src/ReactFiberWorkLoop.js
Dec-2019:Jan-2020 1 0 packages/react-reconciler/src/ReactProfilerTimer.js
Dec-2019:Jan-2020 8 18 packages/react-reconciler/src/ReactStrictModeWarnings.js
Dec-2019:Jan-2020 40 72 packages/react-reconciler/src/ReactUpdateQueue.js
Dec-2019:Jan-2020 1 3 packages/react-reconciler/src/SchedulerWithReactIntegration.js
Dec-2019:Jan-2020 1 1 packages/react-reconciler/src/__tests__/ErrorBoundaryReconciliation-test.internal.js
Dec-2019:Jan-2020 11 8 packages/react-reconciler/src/__tests__/ReactBatchedMode-test.internal.js
Dec-2019:Jan-2020 200 0 packages/react-reconciler/src/__tests__/ReactChunks-test.js
Dec-2019:Jan-2020 149 6 packages/react-reconciler/src/__tests__/ReactFragment-test.js
Dec-2019:Jan-2020 40 35 packages/react-reconciler/src/__tests__/ReactHooks-test.internal.js
Dec-2019:Jan-2020 57 76 packages/react-reconciler/src/__tests__/ReactHooksWithNoopRenderer-test.internal.js
Dec-2019:Jan-2020 35 18 packages/react-reconciler/src/__tests__/ReactIncremental-test.internal.js
Dec-2019:Jan-2020 10 6 packages/react-reconciler/src/__tests__/ReactIncrementalErrorHandling-test.internal.js
Dec-2019:Jan-2020 1 1 packages/react-reconciler/src/__tests__/ReactIncrementalErrorLogging-test.js
Dec-2019:Jan-2020 2 2 packages/react-reconciler/src/__tests__/ReactIncrementalPerf-test.internal.js
Dec-2019:Jan-2020 7 5 packages/react-reconciler/src/__tests__/ReactIncrementalReflection-test.internal.js
Dec-2019:Jan-2020 3 6 packages/react-reconciler/src/__tests__/ReactIncrementalScheduling-test.internal.js
Dec-2019:Jan-2020 6 6 packages/react-reconciler/src/__tests__/ReactIncrementalSideEffects-test.internal.js
Dec-2019:Jan-2020 17 19 packages/react-reconciler/src/__tests__/ReactIncrementalUpdates-test.internal.js
Dec-2019:Jan-2020 10 12 packages/react-reconciler/src/__tests__/ReactLazy-test.internal.js
Dec-2019:Jan-2020 14 10 packages/react-reconciler/src/__tests__/ReactMemo-test.internal.js
Dec-2019:Jan-2020 19 26 packages/react-reconciler/src/__tests__/ReactNewContext-test.internal.js
Dec-2019:Jan-2020 2 2 packages/react-reconciler/src/__tests__/ReactPersistent-test.js
Dec-2019:Jan-2020 1 2 packages/react-reconciler/src/__tests__/ReactSchedulerIntegration-test.internal.js
Dec-2019:Jan-2020 2 2 packages/react-reconciler/src/__tests__/ReactScope-test.internal.js
Dec-2019:Jan-2020 48 44 packages/react-reconciler/src/__tests__/ReactSuspense-test.internal.js
Dec-2019:Jan-2020 2 2 packages/react-reconciler/src/__tests__/ReactSuspenseCallback-test.internal.js
Dec-2019:Jan-2020 44 50 packages/react-reconciler/src/__tests__/ReactSuspenseFuzz-test.internal.js
Dec-2019:Jan-2020 89 18 packages/react-reconciler/src/__tests__/ReactSuspenseList-test.internal.js
Dec-2019:Jan-2020 45 38 packages/react-reconciler/src/__tests__/ReactSuspensePlaceholder-test.internal.js
Dec-2019:Jan-2020 50 58 packages/react-reconciler/src/__tests__/ReactSuspenseWithNoopRenderer-test.internal.js
Dec-2019:Jan-2020 4 2 packages/react-reconciler/src/forks/ReactFiberHostConfig.custom.js
Dec-2019:Jan-2020 15 1 packages/react-refresh/src/ReactFreshRuntime.js
Dec-2019:Jan-2020 81 2 packages/react-refresh/src/__tests__/ReactFresh-test.js
Dec-2019:Jan-2020 1 2 packages/react-refresh/src/__tests__/ReactFreshIntegration-test.js
Dec-2019:Jan-2020 1 0 packages/react-server/src/ReactFizzStreamer.js
Dec-2019:Jan-2020 3 3 packages/react-server/src/ReactFlightServer.js
Dec-2019:Jan-2020 1 1 packages/react-server/src/ReactServerFormatConfig.js
Dec-2019:Jan-2020 1 1 packages/react-server/src/ReactServerHostConfig.js
Dec-2019:Jan-2020 3 1 packages/react-server/src/ReactServerHostConfigNode.js
Dec-2019:Jan-2020 18 19 packages/react-test-renderer/src/ReactShallowRenderer.js
Dec-2019:Jan-2020 22 22 packages/react-test-renderer/src/ReactTestHostConfig.js
Dec-2019:Jan-2020 13 1 packages/react-test-renderer/src/ReactTestRenderer.js
Dec-2019:Jan-2020 11 13 packages/react-test-renderer/src/ReactTestRendererAct.js
Dec-2019:Jan-2020 4 4 packages/react-test-renderer/src/__tests__/ReactShallowRenderer-test.js
Dec-2019:Jan-2020 3 3 packages/react-test-renderer/src/__tests__/ReactShallowRendererMemo-test.js
Dec-2019:Jan-2020 1 1 packages/react-test-renderer/src/__tests__/ReactTestRenderer-test.internal.js
Dec-2019:Jan-2020 1 1 packages/react-test-renderer/src/__tests__/ReactTestRenderer-test.js
Dec-2019:Jan-2020 1 1 packages/react-test-renderer/src/__tests__/ReactTestRendererAct-test.js
Dec-2019:Jan-2020 10 4 packages/react/src/React.js
Dec-2019:Jan-2020 1 3 packages/react/src/ReactBaseClasses.js
Dec-2019:Jan-2020 7 7 packages/react/src/ReactChildren.js
Dec-2019:Jan-2020 12 14 packages/react/src/ReactContext.js
Dec-2019:Jan-2020 2 5 packages/react/src/ReactElement.js
Dec-2019:Jan-2020 14 23 packages/react/src/ReactElementValidator.js
Dec-2019:Jan-2020 18 21 packages/react/src/ReactHooks.js
Dec-2019:Jan-2020 2 5 packages/react/src/ReactLazy.js
Dec-2019:Jan-2020 1 4 packages/react/src/ReactNoopUpdateQueue.js
Dec-2019:Jan-2020 3 3 packages/react/src/__tests__/ReactChildren-test.js
Dec-2019:Jan-2020 7 1 packages/react/src/__tests__/ReactClassEquivalence-test.js
Dec-2019:Jan-2020 23 37 packages/react/src/__tests__/ReactContextValidator-test.js
Dec-2019:Jan-2020 2 2 packages/react/src/__tests__/ReactCreateRef-test.js
Dec-2019:Jan-2020 19 25 packages/react/src/__tests__/ReactDOMTracing-test.internal.js
Dec-2019:Jan-2020 24 38 packages/react/src/__tests__/ReactES6Class-test.js
Dec-2019:Jan-2020 6 6 packages/react/src/__tests__/ReactElement-test.js
Dec-2019:Jan-2020 2 2 packages/react/src/__tests__/ReactElementClone-test.js
Dec-2019:Jan-2020 8 8 packages/react/src/__tests__/ReactElementJSX-test.internal.js
Dec-2019:Jan-2020 22 20 packages/react/src/__tests__/ReactElementValidator-test.internal.js
Dec-2019:Jan-2020 27 21 packages/react/src/__tests__/ReactJSXElementValidator-test.js
Dec-2019:Jan-2020 20 14 packages/react/src/__tests__/ReactProfiler-test.internal.js
Dec-2019:Jan-2020 2 4 packages/react/src/__tests__/ReactPureComponent-test.js
Dec-2019:Jan-2020 17 11 packages/react/src/__tests__/ReactStrictMode-test.js
Dec-2019:Jan-2020 7 6 packages/react/src/__tests__/createReactClassIntegration-test.internal.js
Dec-2019:Jan-2020 23 29 packages/react/src/__tests__/createReactClassIntegration-test.js
Dec-2019:Jan-2020 28 12 packages/react/src/__tests__/forwardRef-test.js
Dec-2019:Jan-2020 76 0 packages/react/src/chunk.js
Dec-2019:Jan-2020 16 19 packages/react/src/forwardRef.js
Dec-2019:Jan-2020 1 3 packages/react/src/memo.js
Dec-2019:Jan-2020 2 2 packages/scheduler/npm/umd/scheduler-tracing.development.js
Dec-2019:Jan-2020 2 2 packages/scheduler/npm/umd/scheduler-tracing.production.min.js
Dec-2019:Jan-2020 2 2 packages/scheduler/npm/umd/scheduler-tracing.profiling.min.js
Dec-2019:Jan-2020 2 2 packages/scheduler/npm/umd/scheduler.development.js
Dec-2019:Jan-2020 2 2 packages/scheduler/npm/umd/scheduler.production.min.js
Dec-2019:Jan-2020 2 2 packages/scheduler/npm/umd/scheduler.profiling.min.js
Dec-2019:Jan-2020 3 3 packages/scheduler/src/SchedulerMinHeap.js
Dec-2019:Jan-2020 19 7 packages/scheduler/src/SchedulerProfiling.js
Dec-2019:Jan-2020 3 6 packages/scheduler/src/Tracing.js
Dec-2019:Jan-2020 29 5 packages/scheduler/src/__tests__/Scheduler-test.js
Dec-2019:Jan-2020 6 3 packages/scheduler/src/forks/SchedulerHostConfig.default.js
Dec-2019:Jan-2020 2 0 packages/shared/ReactDOMTypes.js
Dec-2019:Jan-2020 7 8 packages/shared/ReactElementType.js
Dec-2019:Jan-2020 4 1 packages/shared/ReactFeatureFlags.js
Dec-2019:Jan-2020 6 6 packages/shared/ReactLazyComponent.js
Dec-2019:Jan-2020 1 0 packages/shared/ReactSymbols.js
Dec-2019:Jan-2020 9 3 packages/shared/ReactTypes.js
Dec-2019:Jan-2020 3 1 packages/shared/ReactWorkTags.js
Dec-2019:Jan-2020 65 0 packages/shared/consoleWithStackDev.js
Dec-2019:Jan-2020 8 9 packages/shared/enqueueTask.js
Dec-2019:Jan-2020 2 1 packages/shared/forks/ReactFeatureFlags.native-fb.js
Dec-2019:Jan-2020 2 1 packages/shared/forks/ReactFeatureFlags.native-oss.js
Dec-2019:Jan-2020 2 1 packages/shared/forks/ReactFeatureFlags.persistent.js
Dec-2019:Jan-2020 2 1 packages/shared/forks/ReactFeatureFlags.test-renderer.js
Dec-2019:Jan-2020 2 1 packages/shared/forks/ReactFeatureFlags.test-renderer.www.js
Dec-2019:Jan-2020 3 1 packages/shared/forks/ReactFeatureFlags.www.js
Dec-2019:Jan-2020 50 0 packages/shared/forks/consoleWithStackDev.www.js
Dec-2019:Jan-2020 0 9 packages/shared/forks/lowPriorityWarningWithoutStack.www.js
Dec-2019:Jan-2020 0 8 packages/shared/forks/warningWithoutStack.www.js
Dec-2019:Jan-2020 4 3 packages/shared/getComponentName.js
Dec-2019:Jan-2020 1 1 packages/shared/isTextInputElement.js
Dec-2019:Jan-2020 3 1 packages/shared/isValidElementType.js
Dec-2019:Jan-2020 0 32 packages/shared/lowPriorityWarning.js
Dec-2019:Jan-2020 0 52 packages/shared/lowPriorityWarningWithoutStack.js
Dec-2019:Jan-2020 1 1 packages/shared/objectIs.js
Dec-2019:Jan-2020 0 32 packages/shared/warning.js
Dec-2019:Jan-2020 0 54 packages/shared/warningWithoutStack.js
Dec-2019:Jan-2020 50 53 packages/use-subscription/src/useSubscription.js
Dec-2019:Jan-2020 0 56 scripts/babel/__tests__/lift-warning-conditional-argument-test.js
Dec-2019:Jan-2020 0 58 scripts/babel/lift-warning-conditional-argument.js
Dec-2019:Jan-2020 82 0 scripts/babel/transform-replace-console-calls.js
Dec-2019:Jan-2020 1 1 scripts/error-codes/Types.js
Dec-2019:Jan-2020 64 47 scripts/eslint-rules/__tests__/no-production-logging-test.internal.js
Dec-2019:Jan-2020 92 0 scripts/eslint-rules/__tests__/warning-args-test.internal.js
Dec-2019:Jan-2020 28 17 scripts/eslint-rules/no-production-logging.js
Dec-2019:Jan-2020 5 2 scripts/eslint-rules/no-to-warn-dev-within-to-throw.js
Dec-2019:Jan-2020 99 0 scripts/eslint-rules/warning-args.js
Dec-2019:Jan-2020 3 4 scripts/flow/environment.js
Dec-2019:Jan-2020 9 3 scripts/flow/react-native-host-hooks.js
Dec-2019:Jan-2020 7 1 scripts/jest/config.build-devtools.js
Dec-2019:Jan-2020 7 1 scripts/jest/config.build.js
Dec-2019:Jan-2020 55 55 scripts/jest/matchers/__tests__/toWarnDev-test.js
Dec-2019:Jan-2020 1 3 scripts/jest/matchers/interactionTracingMatchers.js
Dec-2019:Jan-2020 1 3 scripts/jest/matchers/profilerMatchers.js
Dec-2019:Jan-2020 11 13 scripts/jest/matchers/toWarnDev.js
Dec-2019:Jan-2020 16 11 scripts/jest/preprocessor.js
Dec-2019:Jan-2020 6 18 scripts/jest/setupHostConfigs.js
Dec-2019:Jan-2020 13 3 scripts/jest/setupTests.js
Dec-2019:Jan-2020 15 12 scripts/print-warnings/print-warnings.js
Dec-2019:Jan-2020 1 3 scripts/release/create-canary-commands/copy-repo-to-temp-directory.js
Dec-2019:Jan-2020 2 6 scripts/release/create-canary-commands/npm-pack-and-unpack.js
Dec-2019:Jan-2020 25 0 scripts/release/download-experimental-build-commands/print-summary.js
Dec-2019:Jan-2020 33 0 scripts/release/download-experimental-build.js
Dec-2019:Jan-2020 5 5 scripts/release/prepare-canary.js
Dec-2019:Jan-2020 1 3 scripts/release/prepare-stable-commands/update-stable-version-numbers.js
Dec-2019:Jan-2020 2 6 scripts/release/publish-commands/publish-to-npm.js
Dec-2019:Jan-2020 2 2 scripts/release/publish-commands/validate-skip-packages.js
Dec-2019:Jan-2020 14 13 scripts/release/utils.js
Dec-2019:Jan-2020 35 14 scripts/rollup/build.js
Dec-2019:Jan-2020 7 32 scripts/rollup/forks.js
Dec-2019:Jan-2020 3 3 scripts/rollup/packaging.js
Dec-2019:Jan-2020 1 1 scripts/rollup/shims/facebook-www/ReactBrowserEventEmitter_DO_NOT_USE.js
Dec-2019:Jan-2020 0 15 scripts/rollup/shims/facebook-www/ReactDOMComponentTree_DO_NOT_USE.js
Dec-2019:Jan-2020 1 1 scripts/rollup/shims/facebook-www/ReactInstanceMap_DO_NOT_USE.js
Dec-2019:Jan-2020 1 1 scripts/rollup/shims/facebook-www/findDOMNode.js
Dec-2019:Jan-2020 1 1 scripts/rollup/shims/facebook-www/renderSubtreeIntoContainer_DO_NOT_USE.js
Dec-2019:Jan-2020 1 1 scripts/rollup/shims/react-native/ReactFeatureFlags.js
Dec-2019:Jan-2020 3 1 scripts/rollup/shims/react-native/ReactNativeViewConfigRegistry.js
Dec-2019:Jan-2020 24 24 scripts/rollup/wrappers.js
Dec-2019:Jan-2020 1 0 scripts/shared/evalToString.js
Dec-2019:Jan-2020 1 0 scripts/shared/pathsByLanguageVersion.js
Jan-2020:Feb-2020 4 2 .eslintrc.js
Jan-2020:Feb-2020 1 1 dangerfile.js
Jan-2020:Feb-2020 12 7 fixtures/dom/src/__tests__/nested-act-test.js
Jan-2020:Feb-2020 16 13 fixtures/dom/src/__tests__/wrong-act-test.js
Jan-2020:Feb-2020 1 0 fixtures/dom/src/components/Header.js
Jan-2020:Feb-2020 60 0 fixtures/dom/src/components/fixtures/form-state/ControlledFormFixture.js
Jan-2020:Feb-2020 1 1 fixtures/dom/src/toWarnDev.js
Jan-2020:Feb-2020 4 4 packages/babel-plugin-react-jsx/__tests__/TransformJSXToReactCreateElement-test.js
Jan-2020:Feb-2020 4 4 packages/babel-plugin-react-jsx/__tests__/TransformJSXToReactJSX-test.js
Jan-2020:Feb-2020 1 0 packages/legacy-events/EventPluginHub.js
Jan-2020:Feb-2020 1 1 packages/react-cache/src/LRU.js
Jan-2020:Feb-2020 2 1 packages/react-debug-tools/src/ReactDebugHooks.js
Jan-2020:Feb-2020 5 1 packages/react-devtools-core/src/backend.js
Jan-2020:Feb-2020 1 1 packages/react-devtools-extensions/firefox/build.js
Jan-2020:Feb-2020 4 0 packages/react-devtools-extensions/src/backend.js
Jan-2020:Feb-2020 1 1 packages/react-devtools-extensions/src/injectGlobalHook.js
Jan-2020:Feb-2020 5 9 packages/react-devtools-extensions/src/main.js
Jan-2020:Feb-2020 12 11 packages/react-devtools-inline/src/backend.js
Jan-2020:Feb-2020 99 0 packages/react-devtools-shared/src/__tests__/inspectedElementContext-test.js
Jan-2020:Feb-2020 87 0 packages/react-devtools-shared/src/__tests__/legacy/inspectElement-test.js
Jan-2020:Feb-2020 124 0 packages/react-devtools-shared/src/__tests__/profilingCache-test.js
Jan-2020:Feb-2020 6 0 packages/react-devtools-shared/src/backend/legacy/renderer.js
Jan-2020:Feb-2020 6 0 packages/react-devtools-shared/src/backend/renderer.js
Jan-2020:Feb-2020 6 0 packages/react-devtools-shared/src/backend/types.js
Jan-2020:Feb-2020 4 0 packages/react-devtools-shared/src/backend/utils.js
Jan-2020:Feb-2020 19 34 packages/react-devtools-shared/src/backend/views/Highlighter/Overlay.js
Jan-2020:Feb-2020 8 13 packages/react-devtools-shared/src/devtools/views/Components/EditableValue.js
Jan-2020:Feb-2020 0 11 packages/react-devtools-shared/src/devtools/views/Profiler/utils.js
Jan-2020:Feb-2020 12 3 packages/react-devtools-shared/src/utils.js
Jan-2020:Feb-2020 3 0 packages/react-devtools-shell/src/app/InspectableElements/UnserializableProps.js
Jan-2020:Feb-2020 38 0 packages/react-dom/npm/testing.js
Jan-2020:Feb-2020 2 2 packages/react-dom/src/__tests__/CSSPropertyOperations-test.js
Jan-2020:Feb-2020 15 0 packages/react-dom/src/__tests__/ReactBrowserEventEmitter-test.internal.js
Jan-2020:Feb-2020 2 2 packages/react-dom/src/__tests__/ReactDOMComponent-test.js
Jan-2020:Feb-2020 26 22 packages/react-dom/src/__tests__/ReactDOMFiber-test.js
Jan-2020:Feb-2020 7 21 packages/react-dom/src/__tests__/ReactDOMInput-test.js
Jan-2020:Feb-2020 59 0 packages/react-dom/src/__tests__/ReactDOMRoot-test.js
Jan-2020:Feb-2020 1 8 packages/react-dom/src/__tests__/ReactDOMSelect-test.js
Jan-2020:Feb-2020 28 26 packages/react-dom/src/__tests__/ReactDOMServerIntegrationAttributes-test.js
Jan-2020:Feb-2020 1 1 packages/react-dom/src/__tests__/ReactDOMServerIntegrationUserInteraction-test.js
Jan-2020:Feb-2020 442 5 packages/react-dom/src/__tests__/ReactDOMServerSelectiveHydration-test.internal.js
Jan-2020:Feb-2020 161 75 packages/react-dom/src/__tests__/ReactDOMTextarea-test.js
Jan-2020:Feb-2020 40 0 packages/react-dom/src/__tests__/ReactDeprecationWarnings-test.internal.js
Jan-2020:Feb-2020 1 0 packages/react-dom/src/__tests__/ReactTestUtilsAct-test.js
Jan-2020:Feb-2020 288 270 packages/react-dom/src/__tests__/renderSubtreeIntoContainer-test.js
Jan-2020:Feb-2020 53 19 packages/react-dom/src/client/ReactDOM.js
Jan-2020:Feb-2020 2 2 packages/react-dom/src/client/ReactDOMHostConfig.js
Jan-2020:Feb-2020 14 5 packages/react-dom/src/client/ReactDOMLegacy.js
Jan-2020:Feb-2020 44 29 packages/react-dom/src/client/ReactDOMRoot.js
Jan-2020:Feb-2020 15 13 packages/react-dom/src/client/ReactDOMTextarea.js
Jan-2020:Feb-2020 45 9 packages/react-dom/src/events/DOMEventProperties.js
Jan-2020:Feb-2020 9 5 packages/react-dom/src/events/ReactDOMEventReplaying.js
Jan-2020:Feb-2020 6 13 packages/react-dom/src/events/__tests__/ChangeEventPlugin-test.internal.js
Jan-2020:Feb-2020 3 5 packages/react-dom/src/events/__tests__/DeprecatedDOMEventResponderSystem-test.internal.js
Jan-2020:Feb-2020 0 1 packages/react-dom/src/events/__tests__/SelectEventPlugin-test.js
Jan-2020:Feb-2020 1 0 packages/react-dom/src/server/ReactPartialRendererHooks.js
Jan-2020:Feb-2020 0 12 packages/react-interactions/accessibility/focus-contain.js
Jan-2020:Feb-2020 0 12 packages/react-interactions/accessibility/focus-group.js
Jan-2020:Feb-2020 0 12 packages/react-interactions/accessibility/focus-table.js
Jan-2020:Feb-2020 0 88 packages/react-interactions/accessibility/src/FocusContain.js
Jan-2020:Feb-2020 0 231 packages/react-interactions/accessibility/src/FocusGroup.js
Jan-2020:Feb-2020 0 127 packages/react-interactions/accessibility/src/FocusManager.js
Jan-2020:Feb-2020 0 358 packages/react-interactions/accessibility/src/FocusTable.js
Jan-2020:Feb-2020 0 33 packages/react-interactions/accessibility/src/TabbableScopeQuery.js
Jan-2020:Feb-2020 0 238 packages/react-interactions/accessibility/src/__tests__/FocusContain-test.internal.js
Jan-2020:Feb-2020 0 256 packages/react-interactions/accessibility/src/__tests__/FocusGroup-test.internal.js
Jan-2020:Feb-2020 0 86 packages/react-interactions/accessibility/src/__tests__/FocusManager-test.internal.js
Jan-2020:Feb-2020 0 573 packages/react-interactions/accessibility/src/__tests__/FocusTable-test.internal.js
Jan-2020:Feb-2020 0 75 packages/react-interactions/accessibility/src/__tests__/TabbableScopeQuery-test.internal.js
Jan-2020:Feb-2020 0 38 packages/react-interactions/accessibility/src/shared/emulateBrowserTab.js
Jan-2020:Feb-2020 0 40 packages/react-interactions/accessibility/src/shared/getTabbableNodes.js
Jan-2020:Feb-2020 0 50 packages/react-interactions/accessibility/src/shared/setElementCanTab.js
Jan-2020:Feb-2020 0 12 packages/react-interactions/accessibility/tabbable-scope-query.js
Jan-2020:Feb-2020 0 12 packages/react-interactions/events/drag.js
Jan-2020:Feb-2020 0 12 packages/react-interactions/events/scroll.js
Jan-2020:Feb-2020 0 253 packages/react-interactions/events/src/dom/Drag.js
Jan-2020:Feb-2020 2 0 packages/react-interactions/events/src/dom/PressLegacy.js
Jan-2020:Feb-2020 0 319 packages/react-interactions/events/src/dom/Scroll.js
Jan-2020:Feb-2020 0 291 packages/react-interactions/events/src/dom/Swipe.js
Jan-2020:Feb-2020 0 205 packages/react-interactions/events/src/dom/__tests__/Drag-test.internal.js
Jan-2020:Feb-2020 4 12 packages/react-interactions/events/src/dom/__tests__/Input-test.internal.js
Jan-2020:Feb-2020 0 201 packages/react-interactions/events/src/dom/__tests__/Scroll-test.internal.js
Jan-2020:Feb-2020 0 12 packages/react-interactions/events/swipe.js
Jan-2020:Feb-2020 14 3 packages/react-is/src/__tests__/ReactIs-test.js
Jan-2020:Feb-2020 6 0 packages/react-native-renderer/src/ReactFabric.js
